,POI_id,POI_Type,Location_id,Latitude,Longitude,Category,Org_id,yelp_id,name,stars
165,2103,Combined,1158,51.051633,-114.06988799999999,Gastropub,4b0586e6f964a520d47322e3,u8vWjm5bzRxV6j31N3tF3w,Fionn MacCool's Irish Pub,4.0
166,509,Independent,509,51.037878000000006,-114.073691,Bar,4b0586e8f964a520787422e3,6qmCO3di-FKWLdRn2LuF6g,Ship & Anchor Pub,4.0
167,392,Independent,392,51.037678,-114.092344,Mexican Restaurant,4b5113acf964a520224127e3,lZ8T7NFAo1JGAAopTV_OTQ,Los Chilitos,3.5
168,384,Independent,384,51.029311,-114.03016699999999,Sports Bar,4b0586e9f964a5209d7422e3,xwDcqEoStvQyommtTfeVxQ,Mug Shotz Sports Bar & Grill,4.0
169,401,Independent,401,51.04195,-114.03573700000001,Pizza Place,4d5f467e196ba093902c0c56,ri2GZt8qyFcWUHxoQfsZXg,Without Papers Pizza,3.5
170,1168,Independent,1168,51.049217999999996,-114.06817,Coffee Shop,4c615cfe90b2c9b6daec3e22,xMk6NHQvWG4UFvguj322Ug,Starbucks,4.0
171,143,Independent,143,50.91682,-113.96136299999999,Brewery,4b6244a1f964a5207f3f2ae3,cSt8_WrD6H_MRr6ylLqq3A,The Little Cupcake Shoppe,3.5
172,469,Independent,469,51.040601,-114.065977,Bar,4ad00d72f964a52070d720e3,PkuVuaDOt5vI0d7Oer7nkg,St. James Corner Restaurant & Irish Pub,4.0
173,2301,Combined,244,50.983476,-114.04087,Fast Food Restaurant,4b4fc814f964a5202a1527e3,hzyJEOGMQRhV_JVIcA5VQA,McDonalds,2.0
174,2202,Combined,627,51.156065999999996,-114.158249,Burrito Place,4b7b002df964a520404b2fe3,m3Taw088bl6nQ_vr2u7cLw,Mucho Burrito,3.5
175,2214,Combined,40,51.015781,-114.17121200000001,Ice Cream Shop,4b92e175f964a5200a2434e3,DK3h3l1JGcUV2apKBRmmtw,Marble Slab Creamery,3.0
176,719,Independent,719,51.083551,-114.206253,Hotel,4b0586e6f964a520a37322e3,_ypwtK0_ilVZNlsP1z3jBg,Four Points by Sheraton Hotel & Suites Calgary West,3.5
177,2204,Combined,748,51.09868400000001,-114.144369,Gym,4b605aaef964a52057e129e3,hVVC5wCgfvv9vgqPkKV8zw,GoodLife Fitness,2.5
178,76,Independent,76,50.90831,-114.06606699999999,Movie Theater,4bb2ae9214cfd13af35015ab,790bnJAQYrvJdXVc_soXGQ,Landmark Cinemas Canada,3.5
179,130,Independent,130,50.965457,-114.073282,Restaurant,4af84180f964a520ae0b22e3,vuNwIrd6Dx1AK6VxS43r0g,Jack Astor's Bar & Grill,3.5
180,799,Independent,799,51.060465,-114.06204199999999,Restaurant,4eab6d9e9a522a65af2b1563,cgNGE9wZMedmfNOGIGi0fQ,Po-ke,4.0
181,971,Independent,971,51.052284,-114.087948,Indie Movie Theater,4b0586ecf964a520d47522e3,lj8VL_ecsR-OrUCaF0E9BA,Plaza Theatre,4.0
182,905,Independent,905,51.077601,-113.98028400000001,Ice Cream Shop,4bd0da6fb221c9b61796d4d0,V0Yu08uva4NVy1yyXyPw9A,DQ Grill & Chill Restaurant,1.5
183,2201,Combined,584,51.09905,-113.95776399999998,Fast Food Restaurant,4b4e76a2f964a520adee26e3,k10NproqoDM1OX4XA3n_-w,McDonald's,2.0
184,2204,Combined,743,51.099470000000004,-114.14208899999998,Fast Food Restaurant,4b6b0e9df964a520d6ef2be3,Z1nwIf9ULtlyel59fvYxWA,McDonald's,2.5
185,539,Independent,539,51.037603999999995,-114.087231,Coffee Shop,4b482ecaf964a520a24926e3,9IuXO57P9EszEhn-SnzgfA,Tim Hortons,2.0
186,294,Independent,294,50.9841,-114.0725,Indonesian Restaurant,4f8717d5e4b047d847ff24d4,AQlnAVtrP1iCe7fDVc0Sww,Kaffir Lime Indonesia Grill,4.0
187,2204,Combined,746,51.099911,-114.144044,Breakfast Spot,4b0586ecf964a520d07522e3,Ne7gepL5wi47SEHXEd00oA,Cora's Breakfast & Lunch,3.0
188,511,Independent,511,51.037912,-114.074623,Caf,4edbfaa84901c8be1f79ce81,7KBKSqpOpGxXeMauy8Gfbw,Waves Coffee House,4.0
189,2106,Combined,154,50.93079,-113.970344,Breakfast Spot,4b6227fff964a520fd382ae3,U9NpQpzXjmJ3rEsFyOfiIw,Ricky's All Day Grill,2.0
190,129,Independent,129,50.96586,-114.070272,Department Store,4b86eb72f964a520e1a531e3,HJ8sXhT0stSd19X29j2EAQ,Walmart,2.5
191,189,Independent,189,50.973701,-114.09925700000001,Fast Food Restaurant,4b760f46f964a520de392ee3,fA7-JYiCeDuOdpTNmatsEg,McDonald's,1.5
192,784,Independent,784,51.082671999999995,-114.096901,Burger Joint,4b0ddd40f964a520935123e3,My8-eRtIxOWivkztR0BGOg,C B Drive Inn,3.5
193,2209,Combined,1005,51.085269,-114.15453400000001,Clothing Store,4c3c8e23282203bb51a3fcda,PHMLVGgjsMLX2CK4PPjf4A,Old Navy,2.5
194,503,Independent,503,51.03743,-114.07133400000001,Clothing Store,4b11a44bf964a5202e8123e3,aGkrN4ETzJjojKQzJBiQNw,lululemon athletica,3.0
195,2215,Combined,34,51.017639,-114.173831,Pub,4b4e80adf964a520e2ef26e3,Lg0LvQXlpSBBCvDE6wlO9w,Seanachie Irish Pub,3.0
196,2101,Combined,651,51.141526,-114.069406,Asian Restaurant,4b240342f964a520145f24e3,mkQ31BFYV8ri7znJpHd7Ww,T.Pot China Bistro,3.5
197,306,Independent,306,50.989744,-114.070701,Restaurant,4c0e1528b40eef3bd525f6db,Tvn-aLhAmHulTQGE_e4XuQ,Fatburger,4.5
198,1186,Independent,1186,51.049304,-114.062675,Sushi Restaurant,4b4d240ff964a5206fcc26e3,PNmskA_5d4WW0Ijxu8abZg,Fusion Sushi - Downtown,3.0
199,1104,Independent,1104,51.04873,-114.08097,Coffee Shop,4b705a8ff964a520c3142de3,1nLWFCTng_mOqCR4pS8XeA,Starbucks,3.0
200,328,Independent,328,50.993952,-114.08203600000002,Breakfast Spot,4b117a1bf964a520647d23e3,w12EoDqaRXzN9KsouzRMyw,Phil's Restaurants,3.0
201,455,Independent,455,51.032571999999995,-114.071678,Coffee Shop,4b6b2571f964a520c5f52be3,guaCGCYDA9Q9WfnI721Mbw,Starbucks,3.0
202,1255,Independent,1255,51.045922,-114.07135,Pizza Place,4db9c80590a02849cbc2213f,LcLssjZjZ-cmstCGFD-Nlg,Double Zero Pizza Core,3.5
203,209,Independent,209,50.989763,-114.097292,Hospital,4b0586f0f964a520047722e3,lfNKrYIB8k_4KA8cQHyh1A,Rockyview General Hospital,4.0
204,2214,Combined,43,51.014896,-114.16866599999999,Drugstore / Pharmacy,4b882239f964a52028e231e3,cGxoqdDkgLJVAEv_ohxieg,Shoppers Drug Mart,2.0
205,231,Independent,231,50.97848,-114.044352,Electronics Store,4b5b6bfdf964a520bffc28e3,vclv2pAuXfgv8OC08-Dl6g,Best Buy,2.0
206,2217,Combined,117,50.957974,-114.07082,Restaurant,4b2d6125f964a52066d524e3,HOCuqi14chrfeKRqn-HuOw,Earls Kitchen + Bar,3.0
207,2106,Combined,149,50.929641,-113.970533,Paper / Office Supplies Store,4b9e96e0f964a520f7f136e3,ZLa7FDO5NFFUpMARH-OlnA,Staples - Calgary,4.0
208,2221,Combined,75,50.907744,-114.066447,Bookstore,4b5f8922f964a52026c029e3,xsnaChLdBxNzFfixId225Q,Chapters,4.5
209,2300,Combined,681,51.127068,-114.20653999999999,Salon / Barbershop,4c4c775a712ac9283928616e,AqlGpuq4pfRTzN0QFiXvbg,Great Clips,2.0
210,458,Independent,458,51.033107,-114.07137,Mediterranean Restaurant,4b0586ebf964a520767522e3,w-pKIEn2Zz9rDN0e_2599w,Aida's Mediterranean Bistro,4.0
211,1017,Independent,1017,51.072162,-114.163471,Sandwich Place,4d2624b8d2668cfa2a14c5db,OpuoNhZrh_8rzKBu_zfY-Q,Subway,2.5
212,423,Independent,423,51.043356,-114.06896200000001,Japanese Restaurant,4b857f59f964a520c26131e3,0tXTQ-jdCwLm7UNgP6ERnQ,Japanese Village,3.5
213,811,Independent,811,51.066527,-114.05818899999998,Fast Food Restaurant,4b0586eaf964a520257522e3,v1C8WQR6iB0WW0W48T5pqA,Peters' Drive-In,3.5
214,1078,Independent,1078,51.044025,-114.080454,Sporting Goods Shop,4b0586edf964a5202b7622e3,pfl1hEH57QyygqFQHtDZIQ,MEC,4.5
215,440,Independent,440,51.042918,-114.08098000000001,Brewery,4b0586e6f964a520db7322e3,Ql-i1kYoszb_n9EO9xc-YA,Brewsters Brewing Company & Restaurant,3.5
216,2300,Combined,707,51.127283,-114.20206499999999,Movie Theater,4b0586edf964a520ea7522e3,EM3CDQGI7Yv51Spno06JGw,Crowfoot Crossing Cinemas,3.0
217,495,Independent,495,51.037969,-114.069156,Southern / Soul Food Restaurant,4e8540df6c25709c5fa94cce,Qtu-zIwz4TDUu1U7oxCgHg,Model Milk,4.0
218,490,Independent,490,51.041215,-114.072452,Medical Center,4b10089cf964a520c96723e3,jCGOwxWtsdqxxWDG9KfFQw,Sheldon M Chumir Health Centre,3.5
219,2,Independent,2,51.039691999999995,-114.20829499999999,Coffee Shop,4be5aada2457a593facbab15,fMt1XOkcvatp1N-tC8LKCQ,Good Earth Cafe,4.5
220,1031,Independent,1031,51.076352,-114.13145700000001,University,4b0586f0f964a520197722e3,Vmq6NTjSMZWXg8gkZKkMGQ,University of Calgary,3.5
221,302,Independent,302,50.98792,-114.07408899999999,Fast Food Restaurant,4edd89ff30f83fb7a0673e69,9MfAMuc_f_dxqRgOxmF7ow,Five Guys Burgers and Fries,3.5
222,2102,Combined,1156,51.04569,-114.068145,Pub,4b04a9f8f964a520065622e3,khJ0v3wt3ia0O1YlvOc70w,The Unicorn Pub,3.5
223,531,Independent,531,51.037867999999996,-114.08320400000001,Vegetarian / Vegan Restaurant,4b05ad3ff964a520d2e022e3,9tgJbLfCQcZ35-TSabZOfA,The Coup,4.0
224,2102,Combined,1236,51.046493,-114.06975700000001,Drugstore / Pharmacy,4b68b6d1f964a520b8882be3,x6SbQhXbsczTIg5bDQ3vQA,Shopper's Drug Mart,2.5
225,95,Independent,95,50.936923,-114.080048,Fried Chicken Joint,4fb6d0cae4b06a37b654cbc7,9j4nk2WOT6XCDRgX-lGzVA,Fritou Chicken,3.5
226,454,Independent,454,51.032284000000004,-114.071777,Pizza Place,4bcd15d668f976b01fe56383,3n6Ki1m1Qwy3KK3asRPgHQ,Famoso Neapolitan Pizzeria,3.5
227,222,Independent,222,50.978581,-114.013796,Miscellaneous Shop,4b6b1c84f964a52089f32be3,dlDY3US6n0G4FJIyZnjYKQ,Sobeys,4.0
228,2220,Combined,163,50.933203000000006,-113.964252,Pub,4c33f6a67cc0c9b6e2b9f29a,uz0r_epENiXslR80itQVmw,Bushmills Irish Pub,2.5
229,1122,Independent,1122,51.04737,-114.06520400000001,Japanese Restaurant,4e0c0d21fa76eaf8b39a377e,WTqw0A_ZOjwR3cOeATyAww,Sushi Party,4.5
230,1217,Independent,1217,51.044604,-114.06267199999999,Performing Arts Venue,4b0586edf964a520ec7522e3,AatZaURSUFM48EdnVpRuwQ,Lunchbox Theatre,5.0
231,2300,Combined,706,51.127389,-114.203121,Sports Bar,4b280733f964a520e18d24e3,NVFj_QC7fkBMLbau-6P3hA,Schanks Sports Grill,2.5
232,498,Independent,498,51.038481,-114.07165,Sandwich Place,4d864f17d5fab60c7e48099c,Gj7QZ0kV-32MAVhJQsWlmg,Pita Pit,4.5
233,428,Independent,428,51.042932,-114.072011,Coffee Shop,4eb2e897a17cb24602b3cb77,uoEN0ubXMi4ZcnjNVUNunw,Tim Hortons,2.0
234,1129,Independent,1129,51.05152800000001,-114.063004,Sushi Restaurant,4b0586ebf964a520617522e3,xOGkTIDDc9NJmmzH_K5JNw,Point Sushi,4.0
235,1142,Independent,1142,51.046822,-114.063147,Coffee Shop,4b0586e9f964a5208c7422e3,W64ewTH4tk_d5feUseZqFQ,DeVille Luxury Coffee & Pastries,4.0
236,911,Independent,911,51.08184,-113.996168,Burger Joint,4fa0745ae4b03a10300dfbf0,buy2XTy4Bm7PygYrMhFq6g,Smashburger,4.0
237,1209,Independent,1209,51.046465999999995,-114.05759099999999,Library,4b2bd838f964a52039bc24e3,VFauvNg6D3f-PnkgSvA-nw,Calgary Public Library,4.0
238,271,Independent,271,51.014133,-114.140482,Coffee Shop,4ba034a4f964a5207a6137e3,ZA7bHx8Ltm1zs6K8wNQbng,Starbucks,2.0
239,484,Independent,484,51.041123999999996,-114.070058,Park,4b678ceef964a520dd542be3,L0zEAgye4iKjPLe5Id3D3w,Central Memorial Park,4.5
240,1,Independent,1,51.041374,-114.212644,Coffee Shop,4b0586e9f964a520937422e3,uS0LUH0HEUSLBchE-L46YQ,A Ladybug Bakery & Cafe,3.5
241,101,Independent,101,50.951484,-114.059238,Medical Center,4f47e2dbe4b0a69abb8564ea,TB_RDXbvfQFakFQvkuTm7Q,Panther Sports Medicine & Rehabilitation Centres,5.0
242,969,Independent,969,51.052162,-114.08896200000001,Pub,4b0586e8f964a520747422e3,gnRVm5csU0mwTYXeao15zQ,Molly Malone's Irish Pub,3.0
243,2104,Combined,1137,51.046396,-114.06351399999998,American Restaurant,4b0586e9f964a520997422e3,m7ommfJFalI47UksyX04Iw,The Palomino,3.5
244,735,Independent,735,51.074533,-114.14775,Hospital,4b0586f0f964a520037722e3,bmUnph-KWsrmggd1BBsRXQ,Alberta Childrens Hospital,4.0
245,732,Independent,732,51.105111,-114.162101,Sushi Restaurant,4d59e913c88da1cdf0773f68,-EcgPVJpwOYJGjkg4YRBhw,Kinjo Sushi,4.0
246,2209,Combined,1010,51.083999,-114.1562,Department Store,4b6c9179f964a520bd432ce3,Kzvhvk8QEde7HeTmYicDwg,CF Market Mall,4.0
247,2202,Combined,612,51.15472000000001,-114.15528799999998,Grocery Store,4b180d69f964a5201fcc23e3,z4NNAblWFtxNONBUCUY3uQ,Costco Wholesale,3.5
248,2207,Combined,867,51.073836,-113.986483,Mall,4bae5f7bf964a52095a93be3,xSf3FCTwawp-hsEWB1XQtA,Old Navy Sunridge Mall,1.0
249,433,Independent,433,51.042608,-114.07490700000001,Gastropub,4afca908f964a520d92422e3,u_ieGAM5D9uO2L0rBN4pbA,Broken City Social Club,4.0
250,298,Independent,298,50.985099,-114.07061599999999,General Entertainment,4b5cbc29f964a5203b4129e3,5KYeHYeaFZLRO9BldWPa0w,Vitality Fitness Calgary,2.5
251,2206,Combined,861,51.054427000000004,-113.982482,Seafood Restaurant,4b84afeaf964a5200c4131e3,yz6ggIGCnSMur4aGa_CdKA,Red Lobster,2.5
252,1087,Independent,1087,51.048629999999996,-114.086192,Korean Restaurant,4b3ff25ff964a520beb225e3,ZWApHaJBGhFY9KZtr1ighg,Namsan Korean Cuisine,5.0
253,479,Independent,479,51.041146999999995,-114.065704,Tapas Restaurant,4b20477ff964a520ea2f24e3,STsW9ALww7yeVNcRxXEmXQ,Taste Restaurant,4.0
254,2105,Combined,1241,51.045341,-114.06666499999999,Sports Bar,4b0586e9f964a520877422e3,6r7tE2fePY8m7LR7EFJ_sw,Libertine Public House,2.5
255,843,Independent,843,51.057102,-113.99275800000001,Bowling Alley,4b49061ff964a520866226e3,slsc0MnNJFzBE-3L7xsnJQ,Let's Bowl,3.5
256,501,Independent,501,51.03843300000001,-114.071762,Pub,4b0586e7f964a520dd7322e3,1piaVZbt6EOtVVW-Vx17rA,Rose & Crown Pub,3.0
257,235,Independent,235,50.97902,-114.041348,Fast Food Restaurant,4b638ed3f964a52035832ae3,3qh3MhfAIf_UPbbYP8iZng,Dairy Queen Grill & Chill Restaurant,3.5
258,82,Independent,82,50.915724,-114.07228899999998,Grocery Store,4b4508d2f964a520f20126e3,N2SSurwdRZwQrOgk9OpdLw,Sobeys,4.5
259,818,Independent,818,51.05837800000001,-114.054309,Wine Bar,4b48bdcdf964a520005526e3,P8yyDhlhlvSIyx8j5Ep8KQ,AKA Wine Bar,3.5
260,385,Independent,385,51.030181,-114.03483,Farmers Market,4af82536f964a5201c0b22e3,jklYi-vntC-ciO4b5JsBPw,Crossroads Market,4.0
261,763,Independent,763,51.055206,-114.083106,Caf,4b0586e9f964a520ad7422e3,kqDqbs3fMKJ6GGrLfENnxA,Vendome Caf°ß?,4.0
262,622,Independent,622,51.167612,-114.090056,Pub,4c6f4201d97fa14390b0f2ca,VO9lfI7eY-41RCVS1H9Q_g,Tudor Rose,3.0
263,416,Independent,416,51.042153000000006,-114.06063300000001,Coffee Shop,4bcf5026462cb7132c77d607,71vIlyGXpsPeow2c-K3a-g,Starbucks,3.0
264,45,Independent,45,50.864891,-114.03891499999999,Arts & Crafts Store,4bca49f6b6c49c7458429091,5rx5hrv0hM6D7INEzhFt4w,Spruce It Up Garden Center,4.0
265,2216,Combined,317,50.99585,-114.07399699999999,Bookstore,4b9b0c49f964a52099ee35e3,c8hEqDJbVOpDZYWKpzKfNA,Chapters,3.5
266,174,Independent,174,50.932864,-113.968997,Ice Cream Shop,4ba54292f964a520f7f238e3,rMg3R9e2qtpmWfgjdsYjjA,Marble Slab Creamery,2.5
267,2300,Combined,684,51.128871999999994,-114.19586399999999,Gym / Fitness Center,4b54f5d8f964a52060d527e3,OlR9EaBUT7NEOsjeFBc9lg,YMCA Calgary,3.5
268,285,Independent,285,51.010513,-114.095402,Dog Run,4b8d2fc4f964a52032ec32e3,W8dFb78O0Mek6SnMXAcp1g,Sandy Beach Park,4.5
269,91,Independent,91,50.924546,-114.07303,Pizza Place,4bb00bf2f964a520da333ce3,yMNzQfUFJqSNJsA0jNDM6Q,Sammy's,4.0
270,547,Independent,547,51.039809999999996,-114.08906,Pizza Place,4e2a29e518387cce066514c7,ELkB4E-Jx9N4kuAmaoRHgQ,Niko's Pizza,4.5
271,2218,Combined,109,50.953226,-114.06805200000001,Department Store,4b807081f964a520707230e3,ZPxwJ_EGMO76Ticcv2Gy6A,The Bay,2.5
272,904,Independent,904,51.081906,-113.983865,Coffee Shop,4b9921d2f964a520956335e3,2NXqT1TeirsUsb6Pawwg2w,Tim Hortons,4.0
273,2218,Combined,112,50.952391999999996,-114.066042,Toy / Game Store,4d1132a299b78cfae907c8d5,XYNom4ZIyltmJaxCDFka_w,Disney Store,4.5
274,2208,Combined,943,51.107214,-114.038,Department Store,4b40f33bf964a52012be25e3,M6UFUbDVwh3xX2VcsUpekA,Walmart,2.0
275,708,Independent,708,51.116257,-114.20528999999999,Pub,4b636aa5f964a5203a782ae3,zwFScgZRXOsWnucfwyn8pw,Nottinghams Pub & Restaurant,3.5
276,1029,Independent,1029,51.070365,-114.130354,Pub,4b0f2a3ff964a520e35f23e3,VCJldkahrmApsE0s3hOe3A,Moose McGuire's,3.5
277,2200,Combined,580,51.15282,-114.213225,Miscellaneous Shop,4b57c05df964a5203d3f28e3,_4EEHNhQ2pA0knZsODRpBw,Your Dollar World,2.5
278,607,Independent,607,51.130246,-114.009098,Coffee Shop,4b423f13f964a520eacf25e3,ose87xvt2ghxNhaJszCDsQ,Starbucks,3.0
279,2104,Combined,1215,51.045026,-114.063179,Steakhouse,4bb69670f562ef3bc86f3097,kmOeRAvOL1oR6Z-4Ggdx6w,Charcut Roast House,4.0
280,1090,Independent,1090,51.047405,-114.08491399999998,Caf,4b756669f964a5206a0a2ee3,jgw3WXKS6dZ7bOv4GVAzNw,Nellie's Break the Fast,3.5
281,2210,Combined,1042,51.084973,-114.126545,Doctor's Office,4d9dd43e7958f04dc19c1efa,t3hBumXnoZuQ1TAJfN6tzQ,Pro-Grace Dentistry,4.5
282,77,Independent,77,50.908471999999996,-114.065595,Pub,4c9fee5a7ada199c2a37a3bc,awX4omNOr5odyJIMe80zqg,Hudsons Canada's Pub,3.0
283,2214,Combined,44,51.014751000000004,-114.169076,Dentist's Office,4bc0ac48920eb713c749192c,3Ga_nvqssg3s5UgCPuYXKg,Westhills Dental Centre,2.5
284,958,Independent,958,51.054261,-114.086019,Sushi Restaurant,4c3529ac3896e21e04dfec90,K4CSDjwGWqbVDrxFoAtcyA,Tenshi Sushi,3.5
285,726,Independent,726,51.08648,-114.182375,Bike Shop,4b84472ff964a5200d2c31e3,yxwbPskPQmS9wYV3IoY1Wg,Bow Cycle,4.0
286,1146,Independent,1146,51.044494,-114.06478899999999,Hotel,4b10d12bf964a520f97523e3,jQ4uOeojr7GRC0-m4HynKA,Fairmont Palliser,3.5
287,445,Independent,445,51.030714,-114.0717,Restaurant,4d65ca18cfd48eec7c03e697,ZU4sZ0_PB918bK9h6z9l0w,WURST ?berkitchen. Wunderbar,3.5
288,2300,Combined,687,51.125213,-114.19898899999998,Coffee Shop,4b2bf7edf964a520b1be24e3,UAHc6MD-3N4bNk5d-wFtRw,Starbucks,4.0
289,1033,Independent,1033,51.077133,-114.135718,Skating Rink,4b0586f0f964a520f37622e3,jKymdgg9ZdJphfUUTIddQw,Calgary Outdoor Centre-University of Calgary,5.0
290,990,Independent,990,51.072345,-114.117294,Steakhouse,4b0586eaf964a5202f7522e3,kVqj5hrjUnoDV6nb6oRFbg,Nick's Steak House & Pizza,3.5
291,420,Independent,420,51.043269,-114.067097,Nightclub,4b0586e9f964a520bd7422e3,wu256I0po1q-uWibLyMpPg,The Hifi Club,3.5
292,936,Independent,936,51.097008,-114.05068899999999,Automotive Shop,4f4173d7e4b0f4d09c88544a,mXLFJx8s7-I738oOlBap2A,Fix Auto Calgary Coachworks North,2.5
293,609,Independent,609,51.130377,-114.00981100000001,American Restaurant,4b3d54c8f964a5208d9225e3,1-mycIcKFGbvqLE60XrwnQ,Chili's,2.5
294,366,Independent,366,51.009935,-114.067301,Indian Restaurant,4b0586ebf964a520467522e3,2YxVKVV4C-8bYNz-Lw-h8Q,Taj Mahal Restaurant,3.5
295,172,Independent,172,50.933708,-113.96704,Grocery Store,4bf2f8b4e5eba59371051e90,rGU2_hFA9i_WkWLQ-dgYew,Real Canadian Superstore,3.0
296,729,Independent,729,51.111847,-114.080449,Coffee Shop,4b587a25f964a520a05928e3,dINlkK_H5116n-SVzZb30Q,Tim Hortons,1.5
297,262,Independent,262,51.037364000000004,-113.992221,Vietnamese Restaurant,4b0586ecf964a520ba7522e3,TZELQOkkZoPF4TJZ9r517A,Mekong Restaurant,4.0
298,831,Independent,831,51.09695900000001,-114.037001,Pet Store,4b2abc01f964a52086ae24e3,Che7UHgmKBxFfk_-eAkWcQ,Pisces Pet Emporium,3.5
299,801,Independent,801,51.061913,-114.062579,Vietnamese Restaurant,4ba677c3f964a520885539e3,1EdeV-F-dhz1MZnmCktffQ,Trong Khanh Restaurant,4.5
300,2102,Combined,1248,51.045627,-114.06901200000001,Gym,4b8dcbc7f964a520220e33e3,K-7S3DV3XkEMtT86sYIIdQ,V Calgary Downtown Bankers Hall,4.0
301,1175,Independent,1175,51.049587,-114.07091000000001,Sushi Restaurant,4db366510437fa536a146d85,-JASfyJTDv4XImAxhj-ueQ,Koto Sushi Lounge,3.0
302,965,Independent,965,51.052461,-114.091027,Sushi Restaurant,4b185b42f964a5205ad123e3,UhAQ8WpAjKo-md_CLGyPmw,Shijo Sushi,4.0
303,2104,Combined,1230,51.045421999999995,-114.063019,Steakhouse,4b492f00f964a5202c6926e3,RiIr_Sn_wgRwUduILzxDag,Trib Steakhouse,4.0
304,559,Independent,559,51.042193,-114.09068500000001,Pizza Place,4f46a745e4b0d125f42faae0,e6hRdLZ474FxXopnd9tArw,Gaga Pizzeria,4.5
305,215,Independent,215,50.962973,-114.00823899999999,Miscellaneous Shop,4cc3865bb2beb1f7c163174c,iQ1BYcEyEbbVPbNQ7fp9mA,Dollarama,4.0
306,496,Independent,496,51.037569,-114.06993100000001,Salon / Barbershop,4e677ccf62e1706d829db3e3,r8LwYH1yH0hHTBToqfaTuA,Shag Salon,4.0
307,1173,Independent,1173,51.049062,-114.07170900000001,Food Truck,4e455b51a809fb2fa3dbe31a,_ViWhj5UYgzxQfH4TZUzAA,Kona Poke,4.0
308,1093,Independent,1093,51.047083,-114.08211899999999,Vietnamese Restaurant,4b61f501f964a5207a2d2ae3,YTH6cK0_WuizHfe89mBiWw,Vietnamese Village Express,3.5
309,379,Independent,379,51.021555,-114.05524399999999,Automotive Shop,4b9ff6a8f964a5200b4e37e3,1fijUSvHGYFzh2jhHYyyOg,ARA Auto Accessories,4.0
310,253,Independent,253,51.038092,-113.96190800000001,Vietnamese Restaurant,4c7aa759df08a1cdc168de5d,7SGW9bI4QN-jr-PmAhkUJw,Pho Hoan,4.0
311,2301,Combined,242,50.982534,-114.04496100000001,American Restaurant,4c98006c05a1b1f79e238a53,d6vdk0zAYW3Y_9QuZr0-IQ,Denny's,2.5
312,1205,Independent,1205,51.050784,-114.062611,Vietnamese Restaurant,4b0586ebf964a520877522e3,Ls8FtTR0yXmcit1m1YVciA,Pho Hoai Vietnamese Noodle House,3.5
313,510,Independent,510,51.037971,-114.07416599999999,Bar,4fb6c000e4b03751700867e9,SycRVheLdFcK-2jt8j5d4Q,National on 17th,3.5
314,289,Independent,289,51.009805,-114.082305,Coffee Shop,4ba12ae3f964a520419e37e3,2yjr1E-eFtj9afSXDN-j2g,Starbucks,3.5
315,288,Independent,288,51.009847,-114.082075,Wine Shop,4b71f706f964a52020672de3,elfVNhD8zUh1bbTT-5Cb7Q,Britannia Wine Merchants,4.0
316,397,Independent,397,51.040807,-114.033157,Caf,4d9cb21dbaae54814949e164,VTQieSNIlcUWDMWLPqFs0Q,Serendipity Cafe & Home Decor,3.5
317,1014,Independent,1014,51.074756,-114.16701299999998,Fast Food Restaurant,4b9ee0a8f964a520e80737e3,_wg9FYGBJfRIp_Ueyna7Cw,DQ Grill & Chill Restaurant,3.0
318,1013,Independent,1013,51.075306,-114.167317,Pet Store,4e31cfbdfa76634e16c54c16,Z_QGERpf2QFv_u6-3tvGbw,Bowmont Animal Hospital,3.0
319,47,Independent,47,50.885701,-114.1012,Stables,4b0586f1f964a520237722e3,7QvG_h3OKZNmbEXiu69yHQ,Spruce Meadows International Christmas Market,3.5
320,544,Independent,544,51.039211,-114.088958,Coffee Shop,4b0586e7f964a520ef7322e3,1KdFT8Vk0MPZvFH9lzUPxQ,Good Earth Coffeehouse,4.0
321,432,Independent,432,51.042487,-114.074757,Bar,4b035ceff964a520f04e22e3,U5VZVayBGdrBDsaJFVY8Qg,Last Best Brewing & Distilling,4.0
322,961,Independent,961,51.052105,-114.09439099999999,American Restaurant,4b58e7b8f964a5200c7228e3,qms46yf3ZJmfZ1ixGoiOCg,Chicken-On-The-Way,3.5
323,2203,Combined,648,51.155931,-114.067955,Movie Theater,4b0586edf964a520e97522e3,0YoNwscylhufDwEAaWG0bQ,Landmark Cinemas,4.0
324,2209,Combined,1004,51.085065,-114.15415300000001,Fast Food Restaurant,4b899dfff964a520994632e3,2l4-w9qgMq3qbVMP572aMg,Joey's,2.0
325,2209,Combined,1006,51.085659,-114.15605500000001,Miscellaneous Shop,4c4f9bc4371520a14078ebbf,SB4Y5v2jKkdOdjwuqbCZeg,Staples Market Mall,2.5
326,977,Independent,977,51.052797,-114.08748700000001,Pub,4b00c675f964a5200f4122e3,8h4Xngi0h2S3_wY3rg8dLg,The Kensington Pub,4.0
327,2202,Combined,614,51.154182,-114.16060900000001,Arts & Crafts Store,4b9c1955f964a520eb4936e3,twM4L3uY3W5ol1YpWAmTgQ,Home Depot,4.0
328,558,Independent,558,51.042309,-114.09161999999999,Pub,4b3d0112f964a520b28b25e3,HGPWhCF2_DkUlwZrH7JQFA,Pig & Duke,3.5
329,1201,Independent,1201,51.05108900000001,-114.062133,Dessert Shop,4b48e42ef964a5200a5c26e3,2-l_q7HBRak5i6X46l0OHw,The Dessert House,3.0
