,POI_id,POI_Type,Location_id,Latitude,Longitude,Category,org_id,Yelp_id,name,stars
891,2211,Independent,2211,33.454988,-112.042819,Hospital,4ba7e80cf964a52099bd39e3,Vtppswz6_eLmdhYTHCNPjw,St. Luke's Medical Center,2.5
892,3344,Independent,3344,33.569423,-112.190261,Student Center,4c87bc1314c4b60c67142235,6hrb9_BjitKY0qg0h0dn5Q,Glendale Community College,3.0
893,4234,Combined,2080,33.424284,-111.940596,Breakfast Spot,4fcf676fe4b019122a02375a,Sg9R6OwNBq5Zf-kjiVBxuw,Public House On Sixth,3.0
894,2847,Independent,2847,33.431538,-112.056023,Mexican Restaurant,413ba880f964a520251b1fe3,89uU51kOiQXbJHVA3C6XMQ,The Original Carolina's Mexican Food,4.0
895,4201,Combined,149,33.380088,-112.102185,Thrift / Vintage Store,4f75c38de4b0e09b8b2e1450,bbNLnuec_p9dV-mvwLumOQ,Goodwill,4.0
896,1375,Independent,1375,33.460347999999996,-111.985904,Hotel,4a6fac86f964a520c7d61fe3,9NDWU7w-Pau6gZwAxnJucw,Red Rim Bistro,3.0
897,4218,Combined,1582,33.582825,-112.15106399999999,Fast Food Restaurant,4b556d66f964a52006e427e3,Zju9aNvftYAJULT3LGsZzA,Jack-In-the Box,2.0
898,1052,Independent,1052,33.554433,-112.11098700000001,Sushi Restaurant,4aa01cf7f964a5205a3e20e3,a1KXovXPdeDurOrER4ST6A,Akaihana Sushi & Grill,4.0
899,4202,Combined,779,33.509523,-112.07009599999999,Pizza Place,4af32fdbf964a5208ceb21e3,y8zlR75tcmvkg49dqdLGDg,Sauce Pizza and Wine,4.0
900,4308,Combined,1423,33.480449,-111.994731,Bank,4e322b3b3151414d4655bf21,RWwDygGwJVE1KEm0we-H1g,BBVA Compass,1.0
901,4306,Combined,2980,33.507456,-112.04095600000001,Pizza Place,4b1c59b4f964a5206c0624e3,Tp07u-0AOFRfQhtNpAXaQA,NYPD Pizza,4.0
902,4204,Combined,3411,33.451639,-112.06688799999999,Medical School,4bbd208e593fef3bc2200356,HxZm5mXDGv-nBjmUUSuCAg,University of Arizona College of Medicine - Phoenix,4.5
903,2020,Independent,2020,33.421663,-111.950598,Thai Restaurant,4a84595ff964a52058fc1fe3,Z0ukPkDOC7GqgS8xAMuI6Q,5 R Cha Thai Go,3.5
904,195,Independent,195,33.429319,-112.07418200000001,Mexican Restaurant,4b4ebdf1f964a520d8f426e3,pDewiJY6KCcZgLxxgxg13Q,Comedor Guadalajara,4.0
905,1050,Independent,1050,33.5534,-112.109729,American Restaurant,4b9bbea2f964a520532036e3,DBZi_5z5hx69AI7YPhs49Q,Denny's Restaurant,2.5
906,1673,Independent,1673,33.566076,-112.11268700000001,College Academic Building,4ba3ba2af964a520e35838e3,zUQ46JsLnYrn4fDfdQvHYQ,Brookline College,2.0
907,1100,Independent,1100,33.448819,-112.066129,Science Museum,48ba73f9f964a520ca511fe3,kPorLswaS8h4xy-notLk9Q,Arizona Science Center,4.0
908,4307,Combined,1413,33.480636,-111.98638100000001,Bank,4cbf22037dc9a093891237f5,SJlDVwbXWDxIyH9X-LRjpA,Wells Fargo Bank,2.0
909,3116,Independent,3116,33.682357,-112.080064,Building,4d5189cadcce224b911fe31b,89duDDNb5RAutk-IuYWYvw,ADEQ Emissions Testing Station,4.0
910,1161,Independent,1161,33.598034999999996,-112.06707,Hiking Trail,4b8ef4daf964a5200b4133e3,EZDunQ6sz_jJzIYmb1sI5g,North Mountain Visitor Center,4.5
911,1055,Independent,1055,33.556878999999995,-112.112222,Post Office,4b11cf44f964a520268523e3,VfmvUujbCI_2tYoX9CrgqQ,US Post Office,2.0
912,684,Independent,684,33.501971999999995,-112.082175,Taco Place,4b6874a3f964a520b3792be3,KBP7x08WfD__BUoE4kY0lg,America's Taco Shop,3.5
913,1650,Independent,1650,33.583147,-112.11960900000001,Music Store,4b808e5af964a520947c30e3,7WCBAVSMaJHc7sLkl1x5JA,Guitar Center,3.5
914,1570,Independent,1570,33.58159000000001,-112.168415,Convenience Store,4b81a598f964a5201cb530e3,eJQKtohiBGT3LeQxbb3jMQ,Circle K,2.5
915,1459,Independent,1459,33.481321,-112.016749,Grocery Store,4b776162f964a52078962ee3,LfhE5AugCirEYhBRjHdr7Q,Fry's Food & Drug Stores,3.0
916,4221,Combined,3018,33.583771,-111.97454499999999,Paper / Office Supplies Store,4c4124f97beab713997f9555,qxJZ8DVN2JYeNjZNiujdQQ,Jones Media Publishing,5.0
917,4101,Combined,127,33.378226,-112.166435,Fast Food Restaurant,4b4e2dc0f964a5203ce426e3,njiPpJhy94Ojq91Bev6ckA,Panda Express,1.5
918,1585,Independent,1585,33.587837,-112.115982,Cajun / Creole Restaurant,4a6a5ba8f964a52039cd1fe3,cvu61K0_g7ZIpaEPCiaNcA,Seoul BBQ & Sushi,4.0
919,515,Independent,515,33.467583000000005,-112.073128,Art Gallery,4a3eb5ccf964a52055a31fe3,crPt12dF0zMQiZ_nUAQvLg,Arcadia Farms Cafe,3.5
920,2387,Independent,2387,33.504284999999996,-111.933217,Department Store,4a908a0ff964a5206d1820e3,H9FvgmG7emnk4Biwe_F1XQ,Dillard's,3.5
921,96,Independent,96,33.626071,-111.995646,Fast Food Restaurant,4b7cb844f964a520e1a22fe3,MOi64A9mDpK9zUB8546L8Q,Sonic Drive-In,2.5
922,4305,Combined,1257,33.639778,-112.067551,Mexican Restaurant,4c0468bef56c2d7f2f491e66,wAXYLmHuysYTz8i4VPKmaQ,Chipotle Mexican Grill,3.0
923,3177,Independent,3177,33.655109,-112.081969,Fast Food Restaurant,4be8a1e688ed2d7fc326cc1d,tcPVY5QCFL_roeouCY5SXQ,McDonald's,2.5
924,268,Independent,268,33.510591,-112.204297,Grocery Store,4a7100e0f964a520f3d81fe3,ETiOg_tl8u-YI0Yv8GMzjA,Phoenix Ranch Market,3.5
925,4309,Combined,1864,33.383221,-111.96368700000001,Lingerie Store,4c030951f56c2d7f5f631c66,aAjKs5ASMhsUe3qF9xQuuw,Victoria's Secret,3.0
926,319,Independent,319,33.530815999999994,-112.173961,Automotive Shop,4bfff5a4369476b0d5978e1f,1DK5LdlNsD_w8HnAWtXMJA,Sands Chevrolet,3.0
927,2809,Independent,2809,33.583065000000005,-112.051675,Sports Bar,4da0efc02939b1f7ac8eea56,NCc227GObIORVxUXs-KWvw,Big Daddy's Sports Lounge,4.0
928,2030,Independent,2030,33.421566,-111.945173,Pizza Place,4b1eca45f964a520921f24e3,mKf7pIkOYpEhJTqjw4_Fxg,Tessio's Pizza,3.5
929,1113,Independent,1113,33.576243,-112.06546100000001,Breakfast Spot,4a47e547f964a52043aa1fe3,8Zqh2jwtncA3N4fWEMTvZQ,Scramble A Breakfast Joint,4.0
930,396,Independent,396,33.465855,-112.11042900000001,Automotive Shop,4e6672b445dde0f9e2032b8d,rCmXS4KVbxRxurQEDNPdHQ,Purcell Tire & Rubber,2.0
931,3365,Independent,3365,33.566973,-112.135773,Asian Restaurant,4c4352c3ce54e21e1dee0d1a,vn5Ebwy-IdtJ6PQE6y7vaA,Halo-Halo Kitchen,3.5
932,4306,Combined,2803,33.508712,-112.04581499999999,Coffee Shop,4a6b279df964a52010ce1fe3,gojqK2LbOCCQhGACXeTAsA,Starbucks,3.0
933,79,Independent,79,33.640186,-112.02193500000001,Furniture / Home Store,4b82d64af964a5202be830e3,rg1vg3RTcFTaBbi-fFxCGA,J & K Furniture,3.0
934,2740,Independent,2740,33.506157,-112.03318999999999,Doctor's Office,4da725484b22cb9c5c1d3a25,_Bsg6cUYhmbUiMY4OvhXAQ,"Reed H Day, DMD",3.5
935,2124,Independent,2124,33.422422999999995,-111.93629399999999,Hobby Shop,4bdc74203904a59318404e9e,2laeWr-H_ayHRpYQCSPFzA,Critical Threat Comics,2.5
936,1048,Independent,1048,33.553115999999996,-112.10866000000001,Bakery,4f32aac819836c91c7ee02b4,lbpr7FMsWJNcaOQDHW9Qng,Zax Cafe,4.0
937,1770,Independent,1770,33.382271,-112.03101200000002,Library,4e285e927d8b6133618bd90a,sAJr7G2uiYucnt8d151T2w,South Mountain Community Library,4.5
938,413,Independent,413,33.465786,-112.10166100000001,Factory,4f5fae45e4b072a684b00136,91uzjxrBUub3Gvpce5WxFQ,Discount Appliance,3.5
939,4303,Combined,3276,33.638414000000004,-112.182542,Taco Place,4b6b6e88f964a52061082ce3,in2mIbyc9WvsZcROSw0bWQ,Taco Bell,2.5
940,1153,Independent,1153,33.56864,-112.099208,Fast Food Restaurant,4c38cfdcdfb0e21e2f51afa8,yjUgQXvycpnH9-lfBA2sgA,Taco Bell,3.0
941,1484,Independent,1484,33.480635,-112.04726000000001,Drugstore / Pharmacy,4bcf7bdeb221c9b63422d2d0,eQSa4QK-7XnXT1_KYW0Xfg,Walgreens,2.5
942,1121,Independent,1121,33.568131,-112.06596499999999,Deli / Bodega,4c8bde6e5e048cfaa17fc7cd,Ks13abA-KZWAA6FMQagQmg,Tony's Italian Delicatessen,4.5
943,3278,Independent,3278,33.637721,-112.180527,General Entertainment,4bf9d1128d30d13a36e10218,kAiD3y_JOdOhuVXFkxzzUg,Jump Street,3.0
944,4215,Combined,2574,33.600194,-111.98639299999999,Fast Food Restaurant,4e7172da8877dff6bcd0e5ca,bSbAq9ylam6RInhbm2aZKA,Raising Cane's,4.0
945,2252,Independent,2252,33.44851,-112.012702,Seafood Restaurant,4af9bf70f964a520e91322e3,3u4AsqA8glBmGuxtNx5mdQ,Knock Kneed Lobster,3.5
946,4210,Combined,63,33.640102,-111.98225900000001,Sports Bar,4c894ad87223b1f742bc32a8,N_1aKgseCRqjBRwIgNOjQw,Coppers Sports Grill,3.5
947,4300,Combined,873,33.523651,-112.091725,Chinese Restaurant,4e92808793adf0b000678e4c,CXFARDJEpOreI9Xyxzl8Yw,Great China Super Buffet,2.5
948,745,Independent,745,33.521595,-112.064186,Latin American Restaurant,4b4947adf964a520496c26e3,HGvNE87fvK5PwKMZBDkTbA,Fuego Bistro,4.5
949,616,Independent,616,33.48733,-112.08293799999998,Mexican Restaurant,413ba880f964a520c51b1fe3,xZhNZb01n9b4e2X7bZdoVQ,Mi Patio,4.0
950,894,Independent,894,33.522678000000006,-112.11149099999999,Medical Center,4c914b6d2626a1cde900316b,LDgiIwvcIZymS8TR9qNF-g,Vitalant - Phoenix,4.0
951,480,Independent,480,33.460947999999995,-112.0745,General College & University,4ad7ddadf964a520ac0f21e3,YsbzXllLFEVlctpjHXiGGA,Irish Cultural Center,5.0
952,2664,Independent,2664,33.539018,-112.047882,Post Office,4b54a931f964a52084c527e3,nSBAdcKDVv16-Sy2Or_GOg,The UPS Store,4.5
953,2432,Independent,2432,33.529799,-111.972839,Resort,4e61511ae4cdf1e2bed06e12,Gcx4rSqPd3eeNbG83VThrg,Centro Lounge,4.0
954,1563,Independent,1563,33.596601,-112.120303,Gas Station / Garage,4c8a9f876418a1439d8ee1ce,moREnBp0othblOmz0kkj_Q,QuikTrip,4.0
955,3124,Independent,3124,33.682642,-112.09930700000001,Deli / Bodega,4b65e495f964a52097062be3,ltQ-ilKwrlBtub7b_7gKww,Rinaldi's Italian Deli,3.0
956,1956,Independent,1956,33.421457000000004,-111.960118,Sandwich Place,4b2937a0f964a520249b24e3,RCX3zz86OvwqLCr6X290EQ,The Original Hoagie Shop,4.0
957,4309,Combined,1857,33.380932,-111.96446499999999,Coffee Shop,4ad48663f964a52014e820e3,YalmY--dRI7hWdKutyyrlA,Starbucks,2.5
958,4202,Combined,791,33.509559,-112.074607,Record Shop,4a58d329f964a520fab71fe3,a5Hvmoe1H1kM8kaB99xMag,Stinkweeds,4.5
959,4203,Combined,954,33.524465,-112.130553,Fast Food Restaurant,4bedd62b946c0f473d04a363,51o5zY_7CEX9l1oNhFP-ow,Sonic Drive-In,2.5
960,4201,Combined,151,33.378954,-112.101648,Salon / Barbershop,4bb7cd4a98c7ef3bd0643002,m2QBL72BBNESG-h0Ytje1w,Bolanos Barber Shop,5.0
961,1647,Independent,1647,33.581555,-112.120681,Burger Joint,4c0021dcc30a2d7f0912121d,Il21_URvlkQ89uUeGPGmaw,Burger King,1.5
962,4207,Combined,1273,33.667705,-112.122299,Italian Restaurant,4fb560637beb292faf088115,Bs8AvNO3xWoURWpqiGd_4w,Romano's Macaroni Grill,2.5
963,2426,Independent,2426,33.510018,-111.985694,Gym,4c34b66116adc928009ac59c,uxb7RY3LnQFPWGRFjgGCLg,The Body Lab,4.5
964,1677,Independent,1677,33.568919,-112.11825900000001,Diner,4bb02f38f964a520713b3ce3,h6neYN7OZVt9_ok2bAx6BA,Denny's,2.0
965,911,Independent,911,33.53885,-112.064756,Asian Restaurant,4b146aa5f964a520d6a223e3,ecn5dq7bFA6wCeeNnXxSzw,Pei Wei,2.5
966,411,Independent,411,33.492151,-112.11911,Sporting Goods Shop,4b59cf20f964a5204b9928e3,Frp9q9UFqr1PlUOk9mgmvg,Shooter's World Phoenix,4.0
967,4203,Combined,952,33.524453,-112.13108600000001,Coffee Shop,4b996686f964a520b67835e3,g8ohH7aReWLSUtbLtxnxLw,Starbucks,2.5
968,517,Independent,517,33.470265000000005,-112.07426299999999,Bank,4b82aaacf964a5205add30e3,IqXRhxppsZVe5Cw4oDz_vA,Arizona Central Credit Union,3.0
969,2364,Independent,2364,33.494168,-111.97776999999999,Salon / Barbershop,4d8b9c18cdfbb60ce61a5807,ZBZ65VZtuELsvrN19uJLdg,Park Avenue Blow Dry & Beauty Bar,3.5
970,1295,Independent,1295,33.437163,-112.001876,Pizza Place,4b7d7cb9f964a520b7c12fe3,0h5yI6np7weAVH0jsjHqPw,Humble Pie,2.5
971,4205,Combined,3063,33.664235999999995,-112.20241100000001,Bank,4bcf71a2b221c9b62b0bd2d0,VEzsUe2BZf6vu6YatuoXFQ,Credit Union West,2.5
972,4205,Combined,3061,33.664916,-112.202017,Miscellaneous Shop,4bc927fc68f976b04bf55c83,XKw7Kgnv6xNHdC6gayShQQ,99 Cents Only Stores,3.0
973,4307,Combined,1392,33.47627,-111.986604,American Restaurant,4b91d79ff964a52012db33e3,EE_CKAAq7_oL7jfxmUKhuw,Applebee's Grill + Bar,2.5
974,1851,Independent,1851,33.39313,-111.97623300000001,Mexican Restaurant,4cd163fade0f6dcba1987063,ObV7olsEsNYjuMGNJ75jNw,Vaqueros Carne Asada,3.5
975,948,Independent,948,33.523633000000004,-112.13294499999999,Trade School,4b1a8ff9f964a52061ec23e3,ArqA2I0DgZbmWmdS4wf4xA,Paul Mitchell The School Phoenix,3.0
976,4305,Combined,1246,33.637956,-112.06603700000001,Fast Food Restaurant,4b74b3d9f964a52052ed2de3,GdV24nwlR29MPqNXFglZnQ,Wendy's,2.0
977,3377,Independent,3377,33.638726,-112.16608400000001,Bar,42f6a080f964a520d0261fe3,J3MZ7OmuOJrAIw8QV4kP9A,Cherry Bombers,3.0
978,2021,Independent,2021,33.421639,-111.950156,Asian Restaurant,4dc883affa761aaccada35ea,NUhHkT1wfXsTLxt_tWwVXw,Thai Elephant,4.0
979,4108,Combined,3233,33.6383,-112.152653,Bank,4fb5337b7beb65c72e11d5a0,S2wjBubIrutQ1-9NoAEszQ,Chase Bank,3.5
980,2632,Independent,2632,33.551085,-112.05700900000001,Pizza Place,4bc37692f8219c74f020b610,TdgmUfxEsch8Top9bvb3TA,ATL Wings,4.5
981,4234,Combined,2094,33.425864000000004,-111.939799,Mexican Restaurant,4ade0de7f964a520b56d21e3,hVC6E29dg5Rx4ADSxt3kTA,Restaurant Mexico,3.5
982,3406,Independent,3406,33.448353000000004,-112.07148000000001,Pizza Place,4b7f4857f964a520b92430e3,szeG61Jn4dFrLqhZy0m_ug,Downtown Pizza Lounge,3.0
983,2107,Independent,2107,33.41833,-111.934722,Bagel Shop,4b02d608f964a520394a22e3,9uhQx8mHK-C1h-cPoDnStA,Einstein Bros Bagels,2.5
984,1141,Independent,1141,33.569428,-112.0741,Mexican Restaurant,4a5e3679f964a5202cbe1fe3,50NTSGbZ3pN5643_K1IReA,Via Delosantos,4.0
985,702,Independent,702,33.50646,-112.073646,Theater,4bf17980ef99c9b685595b42,ECiv83EdFhQFoG8Mtu5whg,The Torch Theatre,4.5
986,4106,Combined,3162,33.655388,-112.098298,Pizza Place,4ae0ada6f964a520938121e3,8EvgKu_VpVXJ0KUvrxS7BA,Sardella's Pizza & Wings,3.5
987,3099,Independent,3099,33.652553999999995,-112.1854,Sushi Restaurant,4f8e2958e4b068786af1b6ad,MBsIf01fcA8Vy7vCMMKf2A,Eastwind Sushi & Grill,4.0
988,4221,Combined,3026,33.58327,-111.978307,Dessert Shop,4d30c6ffdfba721efe45b97b,s3qlN2qXGusJAN9yM80Y2Q,Zoyo Frozen Yogurt - Paradise Valley/ Scottsdale,3.5
989,418,Independent,418,33.465472,-112.082981,Asian Restaurant,4ae5e789f964a52007a321e3,DL7V1_chkWkZtyG4_xNYfw,Pei Wei,2.5
990,2483,Independent,2483,33.611086,-111.99858799999998,Pub,45a752e3f964a52012411fe3,-0tgMGl7D9B10YjSN2ujLA,Dubliner,3.5
991,1932,Independent,1932,33.42239,-111.980751,Hotel,4b1dc410f964a5200c1524e3,D6O6mnYElGWPk6iT7tzGwg,"Country Inn & Suites By Carlson, Phoenix Airport",3.0
992,446,Independent,446,33.457059,-112.07093799999998,Indie Movie Theater,4c6edcaa9c6d6dcb4fc4cd7a,tuIg103yDqCEcTk5J_h8ow,FilmBar,4.5
993,4304,Combined,3243,33.643675,-112.119219,Bar,4eda90b377c8274efd5e19b7,8KIwBsXZSGEFuzfo9uIMXw,Dave's Place,3.5
994,1739,Independent,1739,33.392998999999996,-112.04586699999999,Hot Dog Joint,4e7ab36eb993ad856b81dfb5,ezrNxiPJUYLJpDtTQyj9eA,The Loaded Potato,4.5
995,4309,Combined,1882,33.384904999999996,-111.96488899999999,Bakery,4b7d8bd2f964a520c7c52fe3,7RQtKXBWw9DFK1mFZPIjKw,Wetzel's Pretzels,4.0
996,1931,Independent,1931,33.420338,-111.980166,Parking,4d0fd7fad21db60c31762618,DuNqApk82hjSeF2bJtlZtg,Blue Sky Airport Parking,4.5
997,4204,Combined,1712,33.452906,-112.069635,Bakery,4ea19463b6347b99676a7adf,hBq4_EWvoJJilE7rJgJkHQ,Powered Up Nutrition,4.0
998,4308,Combined,1443,33.480759,-111.99888700000001,Automotive Shop,4c9cd334542b224bee12e49f,dJI3902LcGHz-Q-IK3cSxg,Sun Devil Auto,3.0
999,1527,Independent,1527,33.613114,-112.01388500000002,Pool,4b4d2a7af964a5201fcd26e3,hod_y7mYOVNToCuJAhv3jA,Hubbard Family Swim School,4.5
1000,4225,Combined,2705,33.524128999999995,-112.04779099999999,Mexican Restaurant,4b405169f964a5209fb725e3,jsuUmIEefPjV__ads62Z5w,Dick's Hideaway,4.5
1001,3242,Independent,3242,33.654213,-112.132481,Fast Food Restaurant,4b68de15f964a520e4902be3,YhdWKWt3sx6YgMIILfh_Xw,Sonic Drive-In,3.0
1002,4234,Combined,2096,33.426379,-111.93886699999999,Hotel,4a98770ef964a5202e2c20e3,ncIFLVPKpozvUyZBAheyzw,Harry's Lounge Tempe Mission Palm's Hotel,3.5
1003,1210,Independent,1210,33.639702,-112.078973,Automotive Shop,4b7c4586f964a520bb882fe3,F2-BtwaEuYO2kant2cPffg,Jacksons Car Wash,2.0
1004,213,Independent,213,33.464624,-112.2186,Hardware Store,4b93dccbf964a520e15534e3,_Q7xXEYgt1K_7BKuXQSo2g,The Home Depot,2.0
1005,380,Independent,380,33.455559,-112.06955900000001,Tattoo Parlor,4d6812ffb2cfa0900c3ceabf,ps7qmXhIe0C5ahS3SkcZHA,27 Tattoo Studio,5.0
1006,4303,Combined,3269,33.637912,-112.188375,Furniture / Home Store,4c5a058bec2520a1af9c5012,1ZsjYgvmtiwZameWm1sCrg,The Roomstore,1.5
1007,4222,Combined,1069,33.552474,-112.09982099999999,Department Store,4dec37dac65be8091dd49376,kSsT8NSjROsGBuSRa0oRFQ,Circle K,2.0
1008,2224,Independent,2224,33.459686,-112.046388,Grocery Store,4ae79068f964a5206dac21e3,IiwgHkUbBt9Ha25H4dUtkw,Los Altos Ranch Market,4.5
1009,654,Independent,654,33.493832,-112.08318200000001,Post Office,4b20396ef964a520f82e24e3,OI_lS_aamMgjnHqNlaO2rA,US Post Office,2.5
1010,489,Independent,489,33.466103000000004,-112.069929,Car Wash,4aeb6f0ef964a52003c221e3,jKGiCMg50oRzmMOAOHsFiw,Los Olivos Hand Car Wash,3.0
1011,143,Independent,143,33.391819,-112.08282700000001,Fast Food Restaurant,4bd9cf01d2cbc9289cfad1ad,HWyXgSBj8WL-SbnSi5mlNg,Taco Bell,2.5
1012,4233,Combined,1744,33.379107,-112.03474399999999,Department Store,4ae4fdd1f964a520ee9f21e3,cKhtfT5MkU8aQ6_RVhZsRQ,Target,3.0
1013,4233,Combined,1754,33.379405,-112.036293,Furniture / Home Store,4baebc51f964a52073d33be3,Z1YIIamt4FDHWiuTwe_fww,Bealls Outlet,4.5
1014,4214,Combined,2607,33.602717,-111.98131399999998,Deli / Bodega,4ab418e3f964a520d26f20e3,ml916FaOdF870Jrk0ZQETA,Chompie's,3.5
1015,4306,Combined,3001,33.507195,-112.037929,Grocery Store,4a492ee6f964a52012ab1fe3,p3cBYY8Tov5TOaXV2aY-wA,Trader Joe's,4.5
1016,2341,Independent,2341,33.479714,-111.97761299999999,Gas Station / Garage,4b664c37f964a520e51c2be3,974srqVWmIxiS7ypMeqT2A,Circle K,3.5
1017,819,Independent,819,33.509256,-112.08883300000001,Thai Restaurant,4b382850f964a5204f4c25e3,C3gKBIsZKR3bp43BbOu8qA,Thai Rama,4.0
1018,4306,Combined,2997,33.507914,-112.042313,Clothing Store,4add0ed9f964a520d26321e3,IgFcKNyCZpoeqQiszjBB7w,Jin's Express Alterations,3.5
1019,395,Independent,395,33.480939,-112.119091,Caribbean Restaurant,4e306832aeb7f1133a00c300,LgMCHBadv9Z8Ge94zNpDFA,Puerto Rico Latin Bar & Grill,4.0
1020,623,Independent,623,33.48865,-112.082403,Sandwich Place,4b6dca5af964a52025902ce3,8lyBCij_sojtwWAlB40n8w,Subway,3.0
1021,423,Independent,423,33.465601,-112.08238500000002,Mexican Restaurant,4ee7a132f790ed4b5a0b8c38,GoMlPsj-w62P58ZjUPYKmw,Chipotle Mexican Grill,3.0
1022,4309,Combined,1819,33.37898,-111.964869,American Restaurant,4aff0f06f964a5209e3322e3,zDyv4CoaYvAgQhgr1IK1sg,Claim Jumper Restaurant & Saloon,3.0
1023,86,Independent,86,33.624553999999996,-111.95896599999999,High School,4b9282def964a52084ff33e3,KYWsogQ7d-CrtpOntLxqfg,Horizon High School,2.0
1024,4204,Combined,1710,33.451719,-112.070256,American Restaurant,4aa5c464f964a520694920e3,VEe-_Yc1fbEtUjkACEjLpA,District American Kitchen and Wine Bar,3.5
1025,4204,Combined,1107,33.451021000000004,-112.07066599999999,Theater,4ada8485f964a520312321e3,aKFZamejw8kpglVk7e4WSA,Herberger Theater Center,4.0
1026,982,Independent,982,33.538709000000004,-112.15424499999999,Burger Joint,4cd3a2d49828b60c9fb0d684,4K6r-ZnfFTJcXbsL1Gg0Zg,Burger King,2.5
1027,4230,Combined,2935,33.494285,-112.01486200000001,Automotive Shop,4e4142c852b17005f5c7976c,VaXXB11zCR5yhL2JxEybiQ,Checker Auto Parts,2.5
1028,4308,Combined,1429,33.478612,-111.99907900000001,Dive Bar,4b4ffd97f964a520e81a27e3,rqYOFPPrdwMYvSRpI4r3-g,Ice House Tavern,3.5
1029,2064,Independent,2064,33.422117,-111.93956000000001,Bar,4f35effde4b09ca12b830364,6KgGE8B1RsR7jc9R5nuH0Q,Ruby Tuesday,2.5
1030,1972,Independent,1972,33.389316,-111.96033899999999,Convenience Store,4b4ccb33f964a52028bf26e3,fochqIbE6xyvYGmzo4m2Yw,QuikTrip,4.0
1031,1963,Independent,1963,33.410996999999995,-111.97023600000001,Hotel,4a2ff0b0f964a520f3981fe3,yIoMFpefEVax9hdVbWPnOQ,Sheraton Phoenix Airport Hotel Tempe,2.5
1032,4234,Combined,2179,33.425224,-111.939778,Lounge,4b835f0cf964a520340431e3,OiaoUB_UjY-VZ_xd5WKDmg,Crave Cafe & Lounge,3.0
1033,4234,Combined,2183,33.425376,-111.93982199999999,Nightclub,4b4028f3f964a52067b625e3,HFyMS_9yLaYN7GIcXzcboA,Gringo Star Street Bar,3.0
1034,2545,Independent,2545,33.596171999999996,-112.03538200000001,Convenience Store,4a4abf59f964a52025ac1fe3,CVYRuO2AmbRk31PyQlnZJw,QuikTrip,3.5
1035,2063,Independent,2063,33.422646,-111.939756,Burger Joint,4bd1b66c77b29c74050b8d82,VYRxbF0fq_fdC5WCqCYCwA,Jack in the Box,1.5
1036,2549,Independent,2549,33.598625,-111.990852,Convenience Store,4d966c77e07ea35d91fdbf02,ipv546p2r5h_j6SeXQjXag,Greenspoint at Paradise Valley,2.5
1037,474,Independent,474,33.459367,-112.074223,Coffee Shop,4ac79ab7f964a52064b820e3,RA1Jchnz3uQDg4YVHckKXQ,Fair Trade Cafe,4.0
1038,2216,Independent,2216,33.451278,-112.056053,Mexican Restaurant,4b06ecfbf964a5203ef322e3,Lqp3uwGJU6CHyys-eerMmQ,La Tolteca Mexican Foods,4.0
1039,696,Independent,696,33.499633,-112.07343700000001,Church,4c897e08e51e6dcb05f060de,L2Isq7IoiN5wIwFQeAn-fg,New City Church,5.0
1040,4202,Combined,797,33.511146999999994,-112.074045,Furniture / Home Store,4b10517af964a520b36d23e3,rRhfTK6OvG_HZe0uzrLu4w,FOR THE PEOPLE,5.0
1041,657,Independent,657,33.495090999999995,-112.084029,Bike Shop,4ad50c4af964a5207f0121e3,-fOifZ2W5GhRHwXZEpBqCQ,Landis Cyclery,4.0
1042,1568,Independent,1568,33.582898,-112.170142,Grocery Store,4be2ea1d1dd22d7fa52095bd,Sivr6qDvLo2yHewbMnBlFg,Sprouts Farmers Market,3.5
1043,2635,Independent,2635,33.542295,-112.03986200000001,Spiritual Center,4c1543ea77cea593e2f0d160,gnTorlVruruIcGXSVjKkow,Sgi-USA,3.5
1044,4208,Combined,2,33.670006,-112.027052,Gas Station / Garage,4c82d171e602b1f71e88a07a,30fi9Jkq3SBubbVrPRKqWg,Costco Gasoline,5.0
1045,4202,Combined,787,33.510668,-112.072919,Sandwich Place,4e72259645dd2c5c1a83e7c7,8JtnbHflEazfcLPd9ZjhnA,Jersey Mike's Subs,4.0
1046,221,Independent,221,33.49426500000001,-112.219881,Fast Food Restaurant,4c1824db6a21c9b65daac897,24IRm_qaeKN5gFVdPb_s8g,Taco Bell,2.0
1047,2478,Independent,2478,33.612417,-111.993775,Gym,4bdb289963c5c9b6b79d2668,31cCwS3xzuz89qS__Pw7bg,Anytime Fitness,3.5
1048,4227,Combined,2844,33.51086,-112.029122,Department Store,4be474dabcef2d7f329502e5,L-iAJRg8eet9CwYUwQ4ypA,Macy's,3.0
1049,4212,Combined,1267,33.608901,-112.06668400000001,Grocery Store,4b3ff197f964a520a9b225e3,AVaebpEiqcB0FxxjeZxDVw,Safeway Food & Drug,3.0
1050,1549,Independent,1549,33.597124,-112.15296200000002,Gym,4d882d4455a5ba7a182a6c57,z6O2P8bZ9SAqPyjVIl_Dyg,Youfit Health Clubs,3.0
1051,388,Independent,388,33.471709999999995,-112.13483899999999,Mexican Restaurant,4ad50fd5f964a5209b0121e3,X6YpIqhaP_qoSZJRBcivGw,Garcia's Las Avenidas,3.5
1052,209,Independent,209,33.35416,-112.09940800000001,Steakhouse,4bdcf9f7d2e70f47c6790001,2bXyG9i01EjS9ttdnXToDw,T-Bone Steakhouse,3.0
